age,income,savings,expenses,debt
40,0,1000,95911,817947
20,0,20000,53761,75428
40,0,5000,7073,550689
35,0,50000,64483,706459
23,18000,100000,20891,465017
21,0,20000,10418,928684
25,0,100000,65572,526019
44,0,1000000,61776,97677
20,0,5000,54929,206059
33,18000,20000,33872,115316
22,18000,1000000,28651,347255
35,75,80000,90453,999074
22,35,80000,46522,397601
35,0,50000,69125,377503
24,18000,50000,40077,279068
70,30,1000000,87924,871139
35,20000,20000,25776,888212
22,0,80000,76185,623485
60,10000,100000,9446,683421
60,90,100000,69826,835024
21,90,50000,18004,906808
20,0,1000,85052,994366
55,0,50000,49701,801985
30,0,20000,55205,359004
55,18000,20000,19744,228195
33,35,20000,72490,500431
23,18000,20000,20549,916670
30,0,20000,69729,826478
25,75,50000,61502,182607
70,200,1000,28397,152020
40,100,80000,54127,105357
33,75,5000,37863,990213
60,0,100000,47679,661788
22,0,1000000,63529,136850
21,0,80000,54337,353997
30,35,50000,17666,533348
55,0,1000000,53461,266509
23,0,20000,34952,310558
40,0,50000,13322,14139
60,20000,50000,40210,140023
70,0,20000,89746,884452
23,0,1000,42405,131286
55,18000,80000,59911,905155
33,75,1000000,14340,301020
23,0,20000,61832,272217
22,200,100000,39017,643506
25,0,100000,11797,400600
60,0,5000,39418,147551
30,0,100000,91288,876911
44,0,5000,19883,12661
33,0,100000,8675,298212
55,0,5000,86747,512428
23,0,100000,25070,801833
33,0,20000,38955,908062
25,18000,1000,92793,545207
60,0,1000000,47142,583372
24,35,20000,61776,932077
35,20000,1000,59414,658059
24,0,50000,98949,19855
70,20000,1000,39793,791144
30,0,1000,62854,705249
44,30,80000,34451,304014
60,10000,1000,1071,517167
55,20000,5000,86908,263353
55,75,80000,38794,400812
20,20000,50000,41078,454396
22,90,5000,55825,500287
35,0,80000,69853,552171
33,90,20000,67779,14999
44,100,80000,66461,297232
21,75,1000,89316,406387
40,35,5000,56930,760054
20,10000,5000,84114,661197
20,0,1000,81195,122541
22,0,1000000,34332,796905
21,0,50000,91333,565706
20,200,1000000,85016,149900
60,0,50000,44655,851379
33,0,100000,15882,668947
25,0,1000000,30010,119134
25,0,1000,3624,463521
44,0,80000,94191,707391
40,0,80000,41521,515567
33,0,80000,86997,619942
60,35,100000,56936,9623
20,20000,5000,36123,938155
70,100,80000,95321,490217
33,18000,20000,38471,403934
25,75,1000000,3300,656546
20,0,1000000,6260,434312
44,0,100000,95405,743460
33,75,5000,99657,62814
33,0,50000,70703,539987
60,10000,1000000,52087,46797
44,30,20000,4918,811979
22,10000,50000,13816,423270
40,0,20000,58926,828359
20,35,1000000,13389,105477
44,10000,100000,17470,733089
22,90,1000000,64822,829608
30,0,1000,93331,729287
33,18000,1000,98485,504891
55,0,100000,48963,947479
30,0,20000,88306,25546
23,0,1000,94185,56012
40,30,1000000,46116,159833
21,0,100000,31103,310170
21,0,5000,33875,738097
24,200,20000,60831,405310
33,200,100000,1591,243904
33,200,50000,65998,632447
70,18000,1000,7273,414619
30,0,5000,3079,49973
20,0,100000,52241,296596
22,0,80000,59963,746125
22,0,20000,80522,641653
21,35,20000,38900,165424
40,90,5000,15585,47807
25,10000,5000,40258,725905
21,0,20000,25963,469773
23,30,80000,80603,958805
20,100,80000,93580,98435
21,20000,80000,36541,347431
40,18000,20000,66961,40246
35,35,50000,50872,952128
70,35,20000,56560,324374
22,0,1000,4843,350048
70,200,5000,46852,365050
25,0,5000,86448,833601
25,90,1000000,33633,878470
33,0,1000,74827,804727
24,18000,100000,25712,13372
33,0,50000,12291,223262
55,18000,20000,5675,934022
25,35,1000,12530,742742
33,0,20000,1323,624287
22,0,5000,58416,343905
70,75,5000,49621,685822
25,100,1000,55508,47265
22,0,80000,63709,355002
25,0,100000,12131,529986
44,35,5000,34798,414936
21,0,1000,10930,661508
30,0,20000,67106,574602
55,35,1000000,35021,671107
24,0,20000,11660,173198
30,0,1000,48773,545984
25,75,5000,21310,458120
40,200,80000,15636,637331
60,90,5000,31739,632987
30,30,1000,78933,897420
33,200,1000000,88015,671561
30,0,80000,92777,590815
40,10000,1000000,65970,936412
55,90,20000,39235,173217
40,90,1000000,87196,427782
25,10000,50000,59631,168958
30,100,100000,29806,850299
60,0,100000,15272,634482
40,0,100000,4324,106701
25,0,100000,28428,883049
22,0,1000,96309,507166
44,18000,100000,69909,888056
22,0,1000,5349,313865
24,100,1000000,10627,250361
35,18000,50000,44939,389331
70,0,80000,52418,466409
22,0,1000000,44944,887597
70,0,5000,24649,128794
60,0,20000,93490,165074
21,30,1000,96004,366285
70,18000,1000,18276,357792
23,100,100000,77206,46182
60,0,1000,29758,156189
33,0,1000,46874,555026
55,35,20000,35911,521160
24,200,5000,65061,862227
55,100,5000,49322,795360
35,0,50000,72719,835444
70,0,1000000,74855,979213
22,35,1000000,50322,643159
35,18000,80000,10256,995675
23,0,1000000,22427,769326
21,200,20000,91297,649739
33,75,1000,60954,877626
44,90,5000,37423,297525
60,0,50000,14629,210313
21,0,1000000,75175,266596
22,35,5000,74177,968231
20,200,50000,82166,315199
21,0,1000,63799,683025
21,0,50000,13579,809324
24,200,20000,48013,977750
21,0,20000,79144,66638
55,35,5000,20597,249751
33,18000,80000,27897,500776
44,20000,100000,58090,822242
44,0,80000,7459,595967
20,0,1000,60362,882777
60,10000,1000,62530,216782
44,0,100000,15112,331207
44,10000,5000,24762,244290
25,0,100000,46424,466338
23,10000,1000000,1350,437596
55,20000,50000,38754,41540
44,100,5000,50477,527220
60,0,1000000,22365,758911
25,0,1000000,89116,442355
25,30,1000000,87613,551964
60,18000,5000,23030,901234
44,18000,5000,85215,711978
22,0,100000,95444,27140
40,18000,20000,93182,150356
24,10000,1000000,67742,115989
44,0,1000,99393,458327
25,0,50000,58679,740211
24,200,50000,13103,332088
21,0,1000000,20363,251169
24,0,80000,76259,462972
21,100,80000,20892,556070
21,200,80000,73369,223749
35,35,100000,97559,556627
40,0,80000,4586,726973
23,20000,50000,67453,191644
25,200,80000,12111,975433
33,10000,80000,86412,202064
22,0,80000,15247,302904
21,0,100000,62597,466262
35,0,5000,18266,486325
24,0,80000,3328,979971
40,10000,5000,62496,773822
40,75,5000,85730,859549
60,200,50000,71388,877241
20,100,80000,30242,419547
35,75,80000,59775,120104
60,0,1000000,56082,741580
44,35,50000,3979,968651
70,0,5000,40711,511878
25,0,80000,78659,557565
20,35,1000000,91183,706825
55,0,50000,18545,791882
21,0,50000,37735,960980
23,75,80000,90927,19093
20,0,1000000,14758,279686
40,90,1000,6515,282101
24,200,100000,19320,614091
33,75,1000,42908,496252
25,0,1000,10225,331796
60,0,5000,91070,164038
35,200,1000000,53916,838668
23,0,20000,2703,221288
33,75,80000,38054,238500
70,0,20000,42916,237704
24,0,80000,55260,958269
30,10000,20000,64382,849655
21,30,20000,67139,455165
44,0,1000,35885,480357
23,30,80000,99295,228369
30,35,80000,24238,482485
30,200,1000000,62404,598247
22,100,50000,27011,136210
70,20000,100000,99495,846554
33,90,1000,88027,413161
23,0,5000,57416,463339
24,18000,100000,83157,955651
30,200,20000,21908,283400
40,30,50000,19457,60808
23,200,80000,33894,485741
40,30,20000,43118,578404
22,18000,1000000,20490,768996
35,0,20000,58888,846776
25,0,1000000,93584,1905
35,0,5000,7593,3806
55,10000,20000,15777,181481
25,18000,50000,85546,732352
55,18000,50000,27399,428391
30,0,80000,14663,955080
20,20000,1000,80368,974334
24,35,1000,14520,898833
60,200,5000,88963,866701
33,18000,5000,85921,691145
30,10000,1000,97112,870209
44,0,80000,12498,167169
35,35,20000,93206,221347
70,200,20000,35256,540561
70,0,80000,83140,235440
44,0,5000,71452,673095
22,100,80000,38111,80822
30,0,1000,27454,793986
21,0,20000,48967,394622
33,0,1000000,40055,12479
21,0,1000,70094,574677
25,0,20000,50957,617215
44,35,5000,15634,132911
22,0,80000,19514,540298
55,100,1000000,37174,789577
22,200,5000,55327,915119
23,0,5000,69860,626956
33,20000,5000,13905,389041
24,18000,100000,75352,762541
30,30,1000,3312,629020
25,35,100000,63632,51505
40,90,100000,64946,445738
60,0,50000,14433,561823
44,0,80000,76312,792332
70,100,1000000,52998,762957
33,90,5000,83366,34678
44,200,1000,78888,105801
30,0,5000,23231,66459
20,18000,5000,74116,242418
21,90,80000,96852,31028
30,100,50000,69043,268252
25,30,1000,57721,946746
23,35,80000,33509,839023
60,30,5000,30547,650193
21,0,1000000,47812,283787
33,0,1000000,80424,325085
55,0,80000,72624,907787
25,0,1000,60116,446908
33,0,50000,85632,661347
44,75,80000,1616,978153
24,0,5000,77112,689136
33,100,100000,51479,651525
20,0,1000000,36845,597130
20,20000,1000,25981,389375
44,100,5000,32611,324268
24,0,5000,42920,717764
30,100,100000,38833,539250
40,0,20000,41361,667371
23,30,100000,52079,675034
60,0,80000,30978,315554
70,0,80000,37175,357975
33,10000,80000,96237,855027
70,30,5000,19546,998768
70,20000,20000,40978,923843
70,100,100000,88672,310138
33,0,5000,68524,51422
22,0,100000,30500,517850
30,90,20000,47742,192562
20,18000,50000,34726,654308
35,90,1000,97155,151188
55,10000,5000,78393,584775
22,90,1000,61465,443253
70,0,1000000,17791,390597
33,10000,5000,41153,454174
20,90,1000000,1336,569412
40,0,5000,95349,719329
35,30,100000,20783,240916
33,10000,1000,96089,369114
24,75,80000,30683,358199
55,0,5000,26471,720161
21,30,1000,94127,216099
25,20000,80000,67110,47901
55,90,50000,22450,953312
40,200,1000,64594,570433
30,0,50000,8741,778496
21,75,20000,31099,877552
22,100,1000000,22948,983375
22,90,1000,71200,655318
30,75,5000,17453,780789
35,0,100000,41279,752593
20,100,5000,5700,199964
25,0,5000,83224,400791
24,0,1000000,74759,127877
22,0,100000,89942,234829
70,75,100000,64791,942372
25,30,1000000,27160,245495
60,0,80000,23265,233923
70,0,5000,3958,937606
30,0,50000,28895,749458
40,20000,1000000,60370,520463
55,30,1000000,6867,959870
21,0,20000,16410,222989
70,0,20000,74114,998842
60,30,50000,5795,788086
25,200,80000,8321,386989
70,0,20000,94639,240878
40,35,20000,24920,487844
25,18000,1000000,8740,530505
33,90,1000000,60733,266640
24,10000,80000,98139,173603
20,0,1000,93130,472834
30,75,100000,54179,291185
21,0,20000,43735,666516
55,90,1000000,22064,30115
21,0,50000,56169,514219
55,0,1000,66477,136112
44,90,80000,60368,320967
24,10000,1000,88855,945765
30,100,5000,81392,346424
21,10000,50000,28377,323865
35,0,80000,8608,662478
21,0,80000,12794,925848
60,0,1000,60692,429577
25,0,80000,80693,525873
24,100,50000,10116,135407
20,90,100000,27131,987378
40,200,100000,44446,283123
20,0,50000,93650,575430
21,75,1000000,63652,160683
33,90,5000,50946,511055
44,75,20000,77355,275435
33,100,50000,51575,991467
21,30,5000,57658,721048
55,0,20000,58017,777655
20,100,5000,70136,631783
24,30,80000,15503,937853
24,18000,100000,20115,951922
23,200,80000,74088,733497
23,18000,20000,32144,987133
23,0,50000,32180,206988
55,0,5000,98730,142492
30,200,5000,33082,165767
35,10000,20000,24331,789815
40,35,1000000,79393,517244
33,0,5000,24242,962660
23,0,1000000,67279,634665
40,90,1000,61894,760173
40,0,80000,22126,627385
40,0,1000,90866,93290
21,0,1000,50224,558928
20,75,50000,11630,373497
30,0,20000,63989,102406
40,20000,80000,11305,149977
44,0,100000,54232,178728
24,18000,1000000,97530,32495
21,0,80000,77239,389690
60,75,5000,37821,561012
40,200,100000,89669,805489
55,0,1000,8661,401646
21,0,80000,71414,862243
35,100,1000,49177,613580
35,0,5000,89869,522027
20,0,5000,17200,676369
25,20000,1000,78644,12450
44,35,20000,84045,488111
55,30,100000,53885,397951
44,18000,50000,59299,890461
70,0,50000,20381,259704
25,30,5000,28290,151227
24,0,80000,96592,687302
24,0,1000000,41102,901758
30,20000,5000,44909,573343
70,200,20000,30981,335107
55,35,80000,17605,978734
22,90,20000,9518,182165
44,0,20000,42866,223097
30,10000,1000000,16208,339123
23,0,50000,8330,835118
70,0,1000,98910,378516
33,0,1000,6343,107688
35,0,20000,24062,701200
35,18000,50000,79451,179323
22,10000,20000,94879,822973
30,90,1000000,91334,639090
30,0,1000,83311,707298
70,200,80000,72546,501829
35,18000,20000,77687,443272
20,0,50000,34864,825379
40,35,20000,50469,213200
30,0,1000,89210,244769
25,0,1000,33792,209246
70,200,1000,41632,124157
40,18000,1000,47048,612952
44,0,1000,29544,294261
25,30,5000,12742,710987
24,100,1000,98918,330792
40,90,1000,70338,171163
30,90,100000,78935,394457
23,75,1000,12987,777289
40,0,80000,91642,82525
20,0,1000000,26753,171069
22,30,50000,7766,809434
70,0,1000000,70146,354964
21,90,100000,89366,743900
44,30,80000,56095,384079
60,0,20000,53171,574602
40,0,1000000,29818,424668
23,0,50000,55581,716721
24,200,1000,65992,861022
40,10000,1000,68438,364558
22,75,1000,83099,845017
35,75,5000,48157,436579
55,10000,100000,27314,96946
21,30,80000,2219,410411
33,10000,1000,74411,25889
21,30,5000,63472,112953
60,35,1000,70112,106787
25,0,5000,89796,166003
25,0,50000,43607,848733
35,20000,1000000,8268,363152
55,0,1000,85768,99747
30,200,80000,48712,617444
20,0,100000,17796,847541
23,20000,20000,13336,545426
24,10000,1000000,6804,367926
20,0,50000,69189,945321
23,200,5000,90905,644735
20,30,5000,75514,24974
33,200,5000,10844,404693
60,35,1000,15614,731798
23,0,50000,46452,919903
24,18000,20000,84946,182688
44,20000,100000,96522,299112
21,0,100000,76934,753204
20,18000,5000,37597,506191
25,10000,1000,18348,994013
21,0,1000000,14914,91161
22,30,50000,4502,344422
33,0,50000,93873,724507
55,0,50000,83279,53574
24,90,20000,11765,600188
22,0,100000,9678,162654
22,200,1000,31723,503136
21,0,1000,11457,522925
44,0,50000,49073,420351
20,90,100000,67397,455424
35,90,100000,84383,434936
33,90,100000,54736,907084
25,35,50000,67686,244447
30,0,50000,9374,430826
55,100,1000,83328,414805
44,200,100000,32514,405068
35,0,20000,3479,782463
35,30,5000,20035,124156
40,100,100000,78695,951948
55,0,100000,75403,175798
21,200,1000000,82569,835153
55,90,1000,18396,209628
33,0,80000,88222,294928
25,18000,50000,80881,464222
33,18000,1000000,37951,252412
30,0,1000000,64608,960290
44,200,50000,3666,151265
40,18000,80000,84584,904151
55,10000,20000,84340,26228
21,0,50000,80773,601377
23,35,20000,36916,95120
35,0,50000,86512,52079
33,0,1000,59482,243392
23,0,80000,80800,522269
44,0,100000,15968,510997
70,100,80000,36589,432935
23,0,50000,34533,285138
70,0,5000,79649,627642
23,30,5000,43494,743852
23,35,100000,31383,312547
30,0,20000,81494,197241
21,10000,1000,9536,868426
70,30,50000,3779,901369
35,0,5000,80416,487315
22,100,80000,64055,560233
23,0,1000000,79129,781891
30,30,1000,43435,257451
35,0,50000,78878,524513
23,0,5000,34655,596279
44,0,100000,51748,91379
22,0,1000000,13021,63625
30,100,1000,98545,786267
24,0,1000,48558,817745
60,200,1000,73596,847402
25,0,5000,76179,777047
24,0,50000,58771,531623
44,0,100000,69649,228111
55,75,50000,63215,411767
21,75,1000,71934,32138
22,0,5000,79377,217532
55,20000,80000,62152,767774
35,20000,1000,9188,516171
70,35,1000,23868,303280
40,0,5000,11157,701234
25,0,80000,24669,872560
40,18000,1000000,78948,958474
20,35,1000000,3124,181507
21,0,100000,29839,433996
70,0,100000,93681,300371
20,0,80000,4474,465354
21,0,1000000,49242,512592
33,18000,20000,43535,344192
70,100,5000,68394,252647
20,0,1000,67882,73304
55,0,5000,84615,221440
21,100,5000,23872,988870
44,0,80000,79597,772035
33,0,5000,42681,776115
22,75,100000,54058,180702
25,100,80000,65624,172050
21,0,100000,56221,128608
60,20000,20000,53694,512621
33,75,1000000,99860,911171
22,18000,100000,10361,345576
70,100,50000,25329,745429
70,0,20000,33159,342197
20,0,1000000,88547,864484
22,100,1000,98494,210274
33,0,5000,41333,684285
30,200,80000,55105,336456
44,0,1000,79848,283636
40,0,20000,73744,32174
25,18000,100000,53188,266391
23,0,1000,29502,190717
44,0,1000,49918,220818
20,10000,50000,90522,100021
24,0,1000000,71678,476458
23,0,20000,23919,517863
60,10000,100000,81535,605697
60,0,80000,89139,993329
21,20000,5000,58632,348747
21,10000,50000,52401,132374
24,18000,50000,84592,268786
24,30,100000,80015,635062
33,35,100000,46768,994159
33,0,1000,96587,697976
22,0,20000,78083,380891
22,20000,20000,66220,358512
70,100,5000,87155,511520
22,0,50000,41738,227517
55,0,1000,23210,248705
21,0,20000,78793,840734
23,100,20000,43053,697061
60,20000,50000,31807,596168
40,35,5000,8443,176796
55,100,100000,88660,994108
70,0,5000,8052,164024
24,0,1000000,47563,142167
23,18000,1000,1128,967547
24,30,1000,70989,921683
20,35,100000,47756,146981
35,0,5000,78286,224306
35,0,20000,12737,96451
20,100,1000000,27107,732578
21,100,5000,17929,435762
33,75,100000,20718,771763
33,35,5000,89578,294265
23,100,1000000,25536,124545
21,20000,80000,55586,969203
22,0,1000,47452,535181
25,0,1000,95599,68161
25,30,50000,10014,183963
25,18000,1000000,93326,146415
33,0,50000,25717,23883
60,0,50000,51614,618204
30,18000,1000,2332,298126
30,0,1000,68212,290950
20,90,1000,21570,365858
20,200,1000000,92429,30682
33,18000,80000,54318,778537
40,0,5000,58152,694776
60,0,1000000,10348,127946
20,0,50000,75342,729342
25,90,50000,70153,685891
70,30,20000,57343,786153
35,0,1000,61458,959424
44,0,80000,22483,946393
44,0,80000,50063,345882
33,0,1000000,90011,174690
44,100,20000,10820,374897
22,75,100000,18537,831477
33,100,50000,16361,623183
60,0,20000,91529,147317
25,0,1000,61793,748215
23,0,20000,10402,294169
23,10000,1000000,24640,188917
55,18000,1000,64457,997122
33,90,1000,16453,878821
30,0,100000,52926,160688
22,0,20000,74089,393583
25,0,50000,90361,860784
44,10000,80000,71911,606767
